beer_beerid,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv
44026,4.0,4.13265306122449,3.857142857142857,3.673469387755102,4.091836734693878,10.0
21128,2.8333333333333335,2.5,2.6666666666666665,2.3333333333333335,2.6666666666666665,6.4
75875,4.0,4.0,4.0,4.0,4.0,7.3
26835,3.5,3.25,3.25,3.5,3.25,4.0
38311,2.5,3.0,3.5,3.0,3.0,3.8
47232,3.8734939759036147,4.006024096385542,3.8012048192771086,3.9457831325301207,4.13855421686747,11.0
38179,4.0,4.0,4.0,4.0,4.0,5.0
4850,3.272727272727273,3.2467532467532467,3.75974025974026,3.3376623376623376,3.1233766233766236,5.7
4968,4.1,4.2,4.1,4.1,3.9,5.0
62821,3.909090909090909,3.4545454545454546,3.727272727272727,3.772727272727273,3.8181818181818183,6.9
16513,3.8333333333333335,3.5,3.6666666666666665,3.0,3.3333333333333335,5.3
23047,4.125,3.5,3.75,4.0,4.0,4.2
44831,3.8026315789473686,3.3815789473684212,3.3947368421052633,3.6184210526315788,3.5921052631578947,5.7
12967,3.2,3.5,3.2,3.1,3.4,7.4
38419,3.625,3.5,3.875,3.625,3.75,4.7
52654,4.153846153846154,4.0,4.269230769230769,4.3076923076923075,4.423076923076923,10.9
72258,3.5,3.5,3.5,4.5,3.5,5.8
75720,3.5,3.5,3.5,3.5,4.0,5.5
48833,3.5,3.25,3.25,3.75,3.75,5.4
32462,5.0,3.5,3.0,3.5,3.5,4.2
52424,3.25,3.5,3.5,3.5,3.5,9.0
40042,4.0,3.5,4.0,4.0,4.5,7.9
1370,4.134751773049645,3.8847517730496453,3.925531914893617,3.8617021276595747,3.9202127659574466,5.0
4804,3.5,3.357142857142857,3.357142857142857,3.357142857142857,3.357142857142857,4.1
38331,3.0,3.0,4.5,3.5,3.0,5.7
21360,3.5,3.25,3.5,3.0,3.75,4.8
53887,4.104477611940299,3.955223880597015,3.9402985074626864,3.970149253731343,4.08955223880597,5.0
70388,3.75,3.75,3.25,3.5,4.0,5.7
64866,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.1666666666666665,4.8
62416,4.232558139534884,4.046511627906977,3.953488372093023,4.058139534883721,4.209302325581396,7.2
41451,3.0,3.0,3.5,2.5,3.5,8.5
56176,2.611111111111111,2.388888888888889,3.388888888888889,2.888888888888889,2.6666666666666665,5.0
58017,3.4318181818181817,3.3636363636363638,3.6136363636363638,3.522727272727273,3.4545454545454546,5.5
76081,4.5,4.0,4.5,4.5,4.0,10.0
31079,4.258620689655173,4.310344827586207,4.275862068965517,4.344827586206897,4.431034482758621,12.8
22031,3.75,3.5,3.75,3.75,3.75,5.5
72771,4.25,4.0,3.5,3.75,4.0,4.7
4917,3.0714285714285716,2.7142857142857144,3.142857142857143,3.142857142857143,2.9285714285714284,5.3
40962,3.2,3.4,3.3,2.9,3.4,5.0
43708,3.3333333333333335,3.216666666666667,3.716666666666667,3.3666666666666667,3.2666666666666666,6.5
54263,4.333333333333333,3.8333333333333335,4.166666666666667,4.5,4.0,9.0
28579,2.375,2.0,2.75,2.125,2.25,2.3
1519,3.519230769230769,3.2115384615384617,3.1923076923076925,3.1538461538461537,3.25,4.0
75042,4.0,4.5,4.0,4.0,4.0,7.0
9347,4.0,4.0,4.0,4.0,4.0,7.0
49528,3.1666666666666665,3.0,3.5,3.5,2.8333333333333335,4.5
64204,2.857142857142857,2.9285714285714284,3.142857142857143,3.2142857142857144,2.7142857142857144,9.4
48680,4.25,4.0,4.0,3.5,4.0,5.0
12736,3.5,3.375,3.5,3.375,3.25,4.0
7864,3.8120689655172413,3.6310344827586207,3.8448275862068964,3.6810344827586206,3.7275862068965515,6.7
52138,3.5,3.2857142857142856,3.7142857142857144,3.2142857142857144,3.2142857142857144,5.0
5970,3.6977611940298507,3.458955223880597,3.6809701492537314,3.5858208955223883,3.5522388059701493,5.4
51276,3.5,3.5,4.0,3.0,3.5,5.2
44880,4.0,4.0,4.0,4.0,4.0,4.7
710,2.908921933085502,2.7899628252788102,3.4516728624535316,2.923791821561338,2.7862453531598512,6.0
60701,3.0,2.5,4.0,3.5,2.0,8.0
32119,3.25,3.0,3.0,3.25,3.5,4.6
41438,4.0,4.0,4.0,3.5,3.5,6.2
46879,5.0,3.5,4.5,4.5,4.0,5.6
70845,3.5,3.7857142857142856,3.75,3.4642857142857144,3.6785714285714284,7.5
55763,3.8333333333333335,3.6666666666666665,3.7083333333333335,3.625,3.7083333333333335,8.0
28094,3.5,3.5,4.0,4.0,3.5,5.0
30844,4.666666666666667,4.333333333333333,4.0,4.166666666666667,4.333333333333333,7.8
20216,3.8768595041322316,3.814876033057851,3.8206611570247935,3.768595041322314,3.8694214876033057,5.7
49210,3.5,4.0,3.5,3.5,4.0,4.8
36188,3.806122448979592,3.510204081632653,3.7142857142857144,3.663265306122449,3.6530612244897958,6.4
76445,3.5,3.75,3.5,3.75,3.5,7.8
51962,4.0,3.75,4.25,4.0,4.25,5.2
73883,3.5,3.75,3.5,3.5,4.0,5.0
31381,3.5,3.25,3.25,3.5,3.5,5.6
70001,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8636363636363638,3.9431818181818183,6.4
37770,4.0227272727272725,4.0,3.909090909090909,4.0,4.045454545454546,9.6
43637,3.25,3.25,3.25,3.25,3.5,5.4
39478,3.1166666666666667,3.55,3.1,2.8666666666666667,3.5,10.8
49282,4.0,4.0,4.5,3.75,4.0,7.0
8423,3.0,2.0,3.0,2.5,2.5,4.7
28141,3.375,4.25,4.125,3.75,3.875,7.7
47836,3.625,3.75,3.875,3.25,3.75,6.1
62849,4.5,3.5,3.5,4.0,4.0,4.1
56182,3.8333333333333335,3.5,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.5
36303,4.0,3.5,3.625,3.5,3.5,5.0
52462,3.966666666666667,3.6666666666666665,3.8,3.8666666666666667,3.8333333333333335,4.5
40162,4.0,3.0,3.5,3.5,3.5,4.0
36666,4.045454545454546,3.9545454545454546,3.8181818181818183,3.909090909090909,3.8636363636363638,7.75
52250,4.0,3.9,3.9,3.8,4.5,9.0
52361,4.119094488188976,4.255905511811024,4.264763779527559,4.19488188976378,4.2204724409448815,10.0
9016,2.7857142857142856,2.4285714285714284,2.5,2.4285714285714284,2.5,4.8
57874,3.4583333333333335,3.5833333333333335,3.7916666666666665,3.8333333333333335,3.6666666666666665,11.0
18381,3.75,3.625,4.125,3.875,3.875,4.0
71195,4.0,4.0,4.5,4.0,4.5,8.5
444,3.8333333333333335,3.5,3.375,3.7083333333333335,3.7291666666666665,4.8
43818,3.75,3.8333333333333335,3.6666666666666665,3.6666666666666665,3.5833333333333335,5.6
49436,3.641935483870968,3.6903225806451614,3.8112903225806454,3.7161290322580647,3.6548387096774193,7.2
15656,3.0,3.0,3.0,3.0,3.5,5.1
56781,3.5,3.5,4.0,4.0,4.0,7.0
71572,4.0,4.333333333333333,4.0,3.6666666666666665,4.166666666666667,5.0
61936,4.1,4.0,4.4,4.3,4.0,7.0
11326,4.333333333333333,3.75,4.583333333333333,4.166666666666667,4.083333333333333,4.0
21610,4.0,4.0,4.0,3.75,3.75,4.9
45090,3.625,3.75,3.625,3.25,3.625,5.4
29228,4.166666666666667,3.6666666666666665,4.5,4.0,3.8333333333333335,4.0
31612,4.0,4.0,4.0,4.0,4.0,6.2
32021,4.0,4.5,4.0,4.0,4.5,8.5
57500,3.5,3.0,4.5,4.0,3.5,7.2
14030,3.0,3.1666666666666665,2.8333333333333335,3.0,3.3333333333333335,8.5
47519,4.5,4.0,4.25,4.0,4.0,5.4
74278,3.75,3.75,3.5,3.5,3.75,6.5
8170,4.2368421052631575,3.5526315789473686,3.9210526315789473,3.9473684210526314,3.763157894736842,5.0
9599,3.769230769230769,3.6538461538461537,3.8076923076923075,3.8846153846153846,3.730769230769231,4.9
56162,4.0,3.5,3.5,4.0,4.0,5.0
42145,3.375,3.25,3.625,3.375,3.625,5.0
37503,4.0,4.0,3.5,3.5,3.5,4.4
43981,3.2244897959183674,2.7346938775510203,3.0510204081632653,3.010204081632653,2.8877551020408165,4.65
29470,4.5,4.0,4.5,4.5,4.0,5.2
31154,3.5,3.5,3.5,3.5,4.0,4.3
45472,4.0,4.25,3.25,3.75,4.0,6.2
56237,4.0,3.8333333333333335,3.5,3.1666666666666665,4.166666666666667,7.0
36019,3.0,3.0,3.0,3.0,3.0,4.0
68153,2.5,2.5,4.0,3.0,2.5,4.5
49090,3.734375,3.828125,3.921875,3.765625,3.796875,10.2
64633,4.125,4.25,4.25,4.0,4.0,7.4
67075,4.0,3.5,4.0,4.0,4.0,6.0
7031,3.5,3.4,3.55,3.45,3.45,5.6
44603,3.875,3.625,3.625,4.0,3.75,5.5
50282,3.75,3.375,3.625,4.125,4.0,4.5
53771,4.027777777777778,3.7777777777777777,3.7222222222222223,3.9166666666666665,4.027777777777778,5.0
15838,4.1,4.3,4.1,4.1,4.0,7.0
52900,3.7681159420289854,3.949275362318841,3.760869565217391,3.8550724637681157,3.8840579710144927,7.5
56334,3.75,3.75,3.75,3.75,3.5,6.2
31132,2.357142857142857,2.2857142857142856,2.357142857142857,1.9285714285714286,2.2142857142857144,4.3
13772,3.3333333333333335,2.871794871794872,3.371794871794872,3.0128205128205128,3.08974358974359,4.0
5499,3.5714285714285716,3.107142857142857,3.7142857142857144,3.4285714285714284,3.357142857142857,3.6
39596,3.0,2.5,3.0,3.0,2.5,6.0
28160,3.75,4.25,3.5,3.5,3.5,5.5
44704,2.75,2.75,2.8125,2.75,2.75,5.2
56368,4.333333333333333,4.25,3.9166666666666665,4.416666666666667,4.416666666666667,6.5
35865,3.6219512195121952,3.1951219512195124,3.3902439024390243,3.3658536585365852,3.3902439024390243,4.0
21012,3.65,3.3,3.9,3.75,3.65,6.5
65610,4.111111111111111,4.111111111111111,4.111111111111111,4.0,4.222222222222222,7.5
33671,4.5,4.333333333333333,4.333333333333333,4.166666666666667,4.5,12.0
47951,4.5,4.0,4.5,4.0,4.0,8.2
24938,3.0,3.5,3.0,2.5,3.25,4.5
74327,4.0,4.5,4.0,3.5,4.0,10.5
62943,4.0,3.5,3.5,3.0,3.5,5.3
56294,3.5,3.5,4.0,3.0,4.0,5.2
54357,3.409090909090909,3.227272727272727,3.3181818181818183,3.3636363636363638,3.0454545454545454,4.5
27322,3.5,4.0,4.0,4.0,4.0,6.2
22855,3.5,2.0,3.0,2.0,3.5,5.2
22827,4.5,4.5,4.5,4.5,4.0,10.0
3826,4.083333333333333,3.6666666666666665,4.25,4.166666666666667,4.25,4.8
57255,4.0,4.214285714285714,3.9285714285714284,3.9285714285714284,4.142857142857143,5.9
39319,3.0,3.5,4.0,4.0,3.0,4.5
32587,2.25,3.0,2.0,2.5,2.25,3.0
75682,3.6666666666666665,3.6666666666666665,4.333333333333333,4.0,3.6666666666666665,7.1
7213,4.25,3.5,3.75,3.75,3.75,5.0
72842,2.5,1.5,2.5,3.5,2.5,5.5
72410,3.0,3.5,4.0,4.0,3.0,5.0
15941,5.0,3.5,4.5,4.5,4.5,9.0
60960,4.0,4.0,3.75,3.75,3.75,7.5
76855,4.0,4.0,4.5,4.0,4.5,9.0
38673,3.825,3.475,3.8875,3.65,3.6125,4.4
32679,5.0,4.0,4.0,4.5,4.5,4.8
10065,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.5,2.1666666666666665,4.9
54154,3.0,3.5,3.0,3.0,3.0,4.0
8684,3.2857142857142856,3.2142857142857144,3.142857142857143,2.857142857142857,3.4285714285714284,5.2
65156,3.5,3.5,3.75,3.75,3.75,5.0
14586,3.9655172413793105,3.5344827586206895,3.6206896551724137,3.6379310344827585,3.810344827586207,5.4
27186,3.98,3.888,4.068,3.916,4.044,7.5
56433,4.5,4.0,3.5,4.5,4.5,10.1
23545,3.857142857142857,4.285714285714286,3.9285714285714284,3.7857142857142856,4.357142857142857,10.1
73683,4.166666666666667,4.5,4.166666666666667,4.0,4.166666666666667,8.0
30331,4.0,4.0,3.5,4.0,4.0,4.9
20263,3.8,3.6,3.8,3.7,3.6,6.0
48496,3.3333333333333335,3.5,3.1666666666666665,3.6666666666666665,3.0,6.0
14737,4.222222222222222,4.083333333333333,4.138888888888889,4.0,4.194444444444445,7.5
48042,3.0,3.642857142857143,3.2857142857142856,3.142857142857143,3.642857142857143,6.5
26679,1.0,1.5,2.0,1.5,1.5,9.0
34315,4.13125,4.3109375,3.7890625,3.9515625,4.359375,11.0
9047,3.25,3.0,4.0,3.0,3.0,5.4
69592,3.5,3.5,3.5,4.0,3.5,8.0
49359,3.2,2.7,3.2,2.8,2.9,4.5
49674,3.8333333333333335,3.6666666666666665,3.9166666666666665,4.083333333333333,4.083333333333333,8.8
67601,2.5,2.5,3.0,3.5,2.5,4.0
72766,4.25,4.0,4.083333333333333,4.083333333333333,4.083333333333333,5.5
33285,3.423076923076923,3.3076923076923075,3.5384615384615383,3.076923076923077,3.3846153846153846,5.0
50381,3.6666666666666665,3.0833333333333335,3.3333333333333335,3.1666666666666665,3.0833333333333335,5.5
44676,4.166666666666667,3.5,3.8333333333333335,4.0,4.0,9.0
38188,4.0,3.5,4.0,4.0,4.0,5.1
47410,3.7674418604651163,3.937984496124031,3.992248062015504,3.794573643410853,3.8294573643410854,5.1
73266,3.5,3.5,3.5,3.5,3.5,5.5
58960,4.0,4.090909090909091,4.318181818181818,3.909090909090909,4.136363636363637,9.0
68410,3.5,3.0,3.5,3.5,3.5,5.2
44143,3.8694029850746268,3.8507462686567164,3.720149253731343,3.8208955223880596,3.9141791044776117,5.3
8013,4.5,4.2,4.4,4.2,4.4,4.3
34211,3.0,3.0,2.0,3.0,3.5,6.0
18995,3.5833333333333335,3.6666666666666665,3.4166666666666665,3.4166666666666665,3.625,7.8
59012,3.9,3.8,4.3,4.0,3.9,5.8
28005,3.1,3.1,3.66,3.08,2.86,6.0
25833,3.7410714285714284,3.669642857142857,3.955357142857143,3.6964285714285716,3.6875,5.5
48075,3.5,3.5,3.5,3.0,4.0,6.0
14943,3.555813953488372,3.527906976744186,3.73953488372093,3.5069767441860464,3.530232558139535,5.0
54374,4.0,3.0,2.5,3.0,3.5,4.5
74626,4.25,3.75,4.0,3.75,4.0,5.98
76880,4.0,4.0,4.0,3.0,4.0,6.0
17898,4.5,4.5,4.0,4.0,4.5,4.0
47954,4.091743119266055,4.422018348623853,4.064220183486238,4.293577981651376,4.422018348623853,15.5
39217,4.0,3.5,3.75,3.75,3.75,5.3
30981,2.95,2.55,2.7,2.725,2.725,5.0
73811,4.208333333333333,4.166666666666667,4.083333333333333,4.166666666666667,4.291666666666667,8.5
60009,3.5,3.6666666666666665,3.8333333333333335,3.1666666666666665,3.6666666666666665,10.0
56234,3.5,3.1666666666666665,3.8333333333333335,3.6666666666666665,3.5,4.8
38373,3.5555555555555554,3.4722222222222223,3.5555555555555554,3.3055555555555554,3.7222222222222223,7.0
58293,2.75,3.25,3.75,2.625,2.75,5.0
6509,4.5,4.239130434782608,4.260869565217392,4.1521739130434785,4.391304347826087,6.75
71240,3.5,3.5,3.5,4.0,3.5,4.9
66786,3.8629032258064515,3.903225806451613,3.935483870967742,3.8629032258064515,3.9596774193548385,8.5
67579,3.0,3.0,3.6666666666666665,3.0,3.25,4.9
70421,4.0,4.0,4.0,4.0,4.0,5.3
57223,4.142857142857143,4.142857142857143,4.214285714285714,4.053571428571429,4.125,6.5
70541,3.625,3.5,4.0,3.5,3.5,6.2
8107,3.2872340425531914,2.6702127659574466,2.893617021276596,3.0425531914893615,3.0106382978723403,4.0
319,3.767857142857143,3.2976190476190474,3.511904761904762,3.4226190476190474,3.5238095238095237,5.3
21802,4.099476439790576,4.047120418848167,4.104712041884817,3.994764397905759,4.115183246073299,5.7
49648,4.0,3.857142857142857,4.0,3.642857142857143,3.642857142857143,3.7
74602,4.0,4.0,4.0,4.0,4.5,10.0
14368,3.796943231441048,3.708515283842795,3.8799126637554586,3.7663755458515285,3.789301310043668,7.7
76261,4.0,4.166666666666667,4.166666666666667,4.166666666666667,3.8333333333333335,7.0
58026,2.75,2.5,2.25,2.75,2.5,4.9
41977,3.5,3.5,3.5,3.5,3.5,5.0
46105,3.9642857142857144,4.142857142857143,4.011904761904762,3.988095238095238,4.190476190476191,8.3
40336,2.75,2.5,3.0,3.125,2.875,5.0
57922,3.8,3.4,3.9,4.0,3.8,8.4
40708,3.75,3.75,3.5,3.5,4.25,7.0
76513,2.5,2.5,3.5,2.0,2.5,7.1
67347,4.0,3.75,3.75,3.5,4.0,9.1
67109,4.245283018867925,4.169811320754717,4.1415094339622645,4.037735849056604,4.1415094339622645,5.3
72023,4.0,3.75,3.25,4.0,3.75,5.3
74625,4.116666666666666,4.05,4.25,4.15,4.05,7.3
42389,4.0,3.5,4.0,3.5,4.0,5.4
69974,3.0,3.0,2.5,3.5,3.5,11.5
48132,4.5,4.0,4.25,4.25,4.75,6.5
71201,3.6666666666666665,4.0,3.8333333333333335,3.6666666666666665,3.6666666666666665,6.5
18268,3.7,3.56,3.52,3.52,3.64,5.0
62245,3.75,3.5,4.0,3.75,3.75,5.4
2070,4.0,4.1,3.3,3.5,3.7,5.0
31355,4.5,3.5,4.5,4.0,4.0,4.4
67595,3.75,3.5,3.25,3.75,3.5,4.5
66158,4.0390625,3.96875,4.0625,3.984375,4.1328125,7.5
25251,2.6666666666666665,3.6666666666666665,3.8333333333333335,3.0,2.6666666666666665,4.5
12331,3.462962962962963,2.759259259259259,3.240740740740741,3.111111111111111,3.1666666666666665,5.3
21641,3.5,3.5,3.0,3.0,3.25,5.5
53541,3.1774193548387095,3.4516129032258065,3.338709677419355,3.4516129032258065,3.3548387096774195,11.65
20567,3.75,3.875,4.125,3.25,3.625,7.0
36531,3.75,3.25,4.0,3.5,3.75,6.8
45438,3.9285714285714284,3.5714285714285716,3.2142857142857144,3.9285714285714284,3.5714285714285716,5.2
14277,3.5,3.5,4.0,4.0,3.5,4.7
68719,3.6666666666666665,3.8333333333333335,4.0,4.0,3.6666666666666665,10.0
44376,4.0,4.0,4.0,3.5,4.0,5.05
64271,3.75,4.0,3.5,3.75,3.5,5.6
346,3.588235294117647,3.588235294117647,3.5294117647058822,3.3823529411764706,3.411764705882353,5.0
39763,4.0,3.0,3.0,4.0,3.5,4.6
74762,3.5,3.5,3.0,4.0,3.5,4.3
52784,3.5,3.0,3.5,3.0,3.5,4.6
47562,2.789719626168224,3.1682242990654204,3.378504672897196,3.0514018691588785,2.7570093457943927,4.5
68059,4.0,4.5,4.5,3.5,4.0,10.8
60262,4.041666666666667,3.875,3.7083333333333335,3.7083333333333335,3.9166666666666665,5.0
42649,3.6125,3.4625,3.625,3.5,3.55,5.0
54608,2.5,2.0,4.0,2.5,2.5,6.0
2397,3.6940789473684212,3.5296052631578947,3.8157894736842106,3.5723684210526314,3.638157894736842,6.5
45227,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.9166666666666665,3.8333333333333335,10.5
56689,3.3289473684210527,3.473684210526316,3.763157894736842,3.401315789473684,3.3157894736842106,7.1
73485,4.25,4.0,4.25,4.0,4.25,6.4
76030,3.0,3.0,4.5,3.5,3.5,6.2
18116,4.0,3.5,3.5,3.5,3.5,3.9
62664,4.0,3.75,3.75,3.5,3.75,4.5
28420,3.8518518518518516,3.7777777777777777,3.7222222222222223,3.740740740740741,3.8333333333333335,6.5
37385,4.0,3.5,4.5,3.5,3.5,5.6
16377,2.5,2.0,3.5,3.0,2.5,5.0
42330,4.0,3.5,4.0,4.5,3.5,3.9
44507,4.5,4.071428571428571,4.0,4.357142857142857,4.285714285714286,5.9
45570,4.166666666666667,3.8333333333333335,4.0,3.6666666666666665,3.8333333333333335,4.5
53939,4.0,3.5,4.0,4.0,4.5,7.0
37189,3.5,2.0,2.5,3.0,2.5,5.0
41356,3.0,3.0,3.5,3.0,3.0,5.2
60647,4.0,3.5,3.0,3.0,4.0,5.0
11942,4.5,3.5,4.0,4.5,3.5,5.0
34786,3.955357142857143,3.5982142857142856,3.6785714285714284,3.8214285714285716,3.7589285714285716,5.2
26381,3.75,3.888888888888889,3.8055555555555554,3.8055555555555554,3.7777777777777777,5.8
54777,3.5,3.0,3.5,3.0,3.0,4.4
76992,3.0,3.0,4.5,4.0,3.0,6.5
38978,4.083333333333333,4.041666666666667,3.8333333333333335,4.041666666666667,4.083333333333333,7.4
42456,4.117647058823529,3.9313725490196076,3.9607843137254903,3.950980392156863,4.019607843137255,5.0
13562,3.5294117647058822,3.6176470588235294,3.588235294117647,3.2941176470588234,3.5294117647058822,4.8
57290,4.2,4.266666666666667,4.091666666666667,4.025,4.116666666666666,7.5
3282,2.6,2.9,2.8,2.5,2.5,5.0
23676,3.0,3.5,4.0,4.0,3.0,4.2
30557,4.0,4.0,4.5,4.0,4.5,4.4
38905,4.0,4.5,4.0,4.0,4.0,6.3
47850,4.0,3.5,4.0,3.5,4.0,5.2
18669,4.0,3.75,3.75,3.75,4.0,8.0
33037,3.5,3.0,3.0,3.5,3.5,4.9
55191,3.8857142857142857,3.94,4.062857142857143,3.7257142857142855,3.78,5.0
37322,4.0,4.0,4.0,3.5,4.0,7.4
21455,3.5,3.75,4.125,3.25,3.125,5.8
52709,4.0,3.5,3.0,4.0,4.0,5.1
51843,4.2,4.0,4.0,4.3,4.2,6.5
75719,3.0,3.5,3.0,2.0,3.0,6.2
10799,4.0,4.0227272727272725,4.068181818181818,3.8636363636363638,4.113636363636363,6.8
2773,3.5,3.0,3.5,3.6666666666666665,3.3333333333333335,4.9
45720,3.5,3.0,3.0,3.0,3.5,6.0
53848,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.8333333333333335,4.0,4.0
36159,4.5,4.0,3.5,4.0,4.5,4.5
50043,3.375,3.75,4.0,3.875,3.625,5.3
54314,4.0,4.0,4.0,3.5,4.0,5.2
70224,3.125,2.875,3.25,3.5,2.875,10.0
50250,4.3,4.1,4.1,4.3,4.3,7.75
70270,3.5,1.5,3.5,4.0,4.0,5.6
12049,1.0,1.0,1.0,1.0,1.0,4.9
51990,3.7580645161290325,4.016129032258065,3.725806451612903,3.5161290322580645,4.064516129032258,12.0
18137,4.32,4.26,4.42,4.4,4.46,11.4
27386,3.8653846153846154,4.019230769230769,3.769230769230769,3.8461538461538463,4.115384615384615,12.4
39473,3.4285714285714284,3.5,3.5,3.642857142857143,3.642857142857143,5.1
68941,3.5392156862745097,3.5,3.450980392156863,3.5686274509803924,3.588235294117647,5.3
56448,4.0,3.75,3.25,3.75,4.25,5.6
56994,3.75,3.75,3.75,3.25,3.25,5.0
22461,4.4,3.9,3.7,4.0,4.5,9.0
42991,3.6666666666666665,3.6666666666666665,4.0,4.0,3.8333333333333335,5.5
67387,3.5,3.0,3.5,4.0,4.0,6.1
31961,3.5,3.25,3.5,3.25,3.5,4.6
42168,4.0,3.5,3.5,3.5,4.0,6.7
54635,3.975,3.65,3.95,3.85,3.8,3.8
34101,2.5,2.0,3.0,2.0,2.5,5.0
15243,2.5,2.5,3.25,3.0,2.75,4.6
12547,3.75,3.5833333333333335,3.816666666666667,3.6,3.6416666666666666,5.0
8172,4.142857142857143,4.142857142857143,4.142857142857143,4.357142857142857,4.428571428571429,8.5
25516,4.090322580645161,3.890322580645161,3.9806451612903224,4.070967741935484,4.148387096774194,8.0
39262,3.0,3.5,5.0,3.0,3.0,4.8
41031,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,4.0,8.0
68666,3.5,4.0,2.5,4.0,3.5,7.0
22907,3.425531914893617,3.0531914893617023,3.404255319148936,3.351063829787234,3.234042553191489,4.5
61956,3.433333333333333,3.1666666666666665,3.4,3.466666666666667,3.1333333333333333,4.2
59401,3.5,3.5,4.0,4.0,3.5,9.0
20898,3.25,2.75,2.6875,3.0,3.0625,3.9
56967,4.0,4.0,4.204545454545454,3.8636363636363638,4.045454545454546,9.3
67819,3.5,3.75,3.5,3.5,3.5,5.8
25400,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.8333333333333335,3.8333333333333335,7.0
70581,4.5,4.5,4.0,4.5,4.5,7.7
50795,3.8358085808580857,4.163366336633663,4.196369636963697,4.028877887788779,4.082508250825082,9.5
32458,4.0,4.25,4.0,4.0,4.25,6.4
70089,2.888888888888889,2.7555555555555555,2.966666666666667,3.1,2.9,5.2
47685,3.5,2.6875,3.0,3.1875,3.125,5.25
9320,2.75,3.0,2.75,2.5,3.25,5.3
44963,3.5,3.75,3.75,4.25,4.0,9.0
10927,4.0,4.25,4.375,4.375,3.875,9.0
49292,4.25,3.25,3.25,3.25,3.0,5.2
1883,3.8195876288659796,3.7577319587628866,3.9896907216494846,3.716494845360825,3.845360824742268,5.1
73751,3.5,3.5,3.25,3.5,3.5,4.2
43681,4.142857142857143,3.857142857142857,4.071428571428571,4.214285714285714,4.142857142857143,7.77
9749,3.3884892086330933,3.528776978417266,3.7014388489208634,3.528776978417266,3.5719424460431655,7.0
2061,3.375,3.375,3.1666666666666665,3.2916666666666665,3.25,4.4
64555,3.75,3.3,3.9,3.8,3.45,9.0
35462,3.5,3.5,4.0,3.5,3.5,6.0
34651,3.857142857142857,3.5,4.0,3.5714285714285716,3.7857142857142856,3.7
70425,3.0,3.5,4.0,3.5,3.0,4.2
34697,4.0,4.0,4.5,4.5,4.0,5.5
40322,4.0,3.0,3.5,4.5,4.0,4.4
59681,3.84375,3.8125,3.96875,3.625,3.59375,5.4
75630,3.5,4.0,4.0,3.5,4.0,6.1
25892,4.0,4.0,4.0,4.0,3.5,3.5
74549,3.5,3.5,3.0,3.5,3.5,9.0
52668,4.25,4.0,3.75,4.25,4.25,6.5
39072,3.8666666666666667,3.6,3.9,3.7666666666666666,3.7333333333333334,4.9
28265,4.0,3.8333333333333335,4.166666666666667,4.166666666666667,3.8333333333333335,7.5
72277,3.5,3.5,3.5,3.0,3.5,5.5
26503,4.0,4.0,3.5,4.0,4.0,7.0
44863,3.75,3.25,3.8333333333333335,3.25,3.5,5.0
15696,4.103448275862069,3.7758620689655173,4.017241379310345,4.086206896551724,3.8620689655172415,6.0
27996,4.5,4.5,4.0,4.5,4.5,5.0
35003,4.5,4.25,4.25,4.0,4.5,5.0
28830,4.0,4.0,4.5,4.0,4.0,10.0
16196,3.75,3.5,4.083333333333333,3.6666666666666665,3.5833333333333335,4.7
55466,4.0,4.0,4.0,4.0,4.5,5.5
59184,3.5,3.75,3.25,3.0,3.5,4.3
53842,4.0,3.5,3.5,4.0,3.5,6.8
22774,4.115384615384615,3.6538461538461537,3.6923076923076925,3.6153846153846154,4.0,4.8
30789,4.5,4.0,3.5,3.5,4.0,4.4
18629,4.0,3.5,3.0,4.0,4.0,5.5
75627,4.0,4.0,4.0,4.0,4.5,4.6
57925,4.0,4.0,3.0,4.0,4.5,5.8
19420,3.5,3.5,3.5,4.0,3.5,5.6
15013,4.166666666666667,3.8333333333333335,3.9166666666666665,3.9166666666666665,4.083333333333333,9.5
44486,4.0,2.5,3.5,3.5,2.5,4.6
3463,3.0,3.0,4.0,3.0,3.0,6.0
5917,3.25,2.5,3.5,3.75,3.0,5.0
46992,3.0,3.0,3.5,3.5,3.0,4.0
52298,3.75,3.25,3.5,3.5,3.5,5.0
36915,2.0,1.5,3.5,3.0,1.5,6.0
9828,2.3333333333333335,2.0833333333333335,2.3541666666666665,2.2291666666666665,1.9791666666666667,5.0
48166,4.5,3.5,3.5,4.0,3.5,5.0
14799,3.142857142857143,3.2142857142857144,3.357142857142857,3.2142857142857144,3.142857142857143,6.0
64466,3.25,3.0,3.75,3.5,3.0,4.5
30216,4.0,4.5,4.0,4.0,4.5,6.0
70408,4.0,4.5,4.5,3.0,4.5,4.7
73599,4.127450980392157,4.196078431372549,4.098039215686274,4.078431372549019,4.186274509803922,13.4
26977,3.6,3.4,3.8,3.9,3.6,5.6
